deviceTime_utc,deviceTime_local,deviceTime_unix,temperature,pressure,humidity,error_flag
2019-02-02 17:07:54+00:00,2019-02-02 09:07:54-08:00,1549127274,28.99,999.43,35.12
2019-02-02 17:12:54+00:00,2019-02-02 09:12:54-08:00,1549127574,28.76,999.45,35.33
2019-02-02 17:17:57+00:00,2019-02-02 09:17:57-08:00,1549127877,28.48,999.44,35.66
2019-02-02 17:22:55+00:00,2019-02-02 09:22:55-08:00,1549128175,28.27,999.46,35.88
2019-02-02 17:27:55+00:00,2019-02-02 09:27:55-08:00,1549128475,27.92,999.44,36.41
2019-02-02 17:32:57+00:00,2019-02-02 09:32:57-08:00,1549128777,27.66,999.39,36.79
2019-02-02 17:37:55+00:00,2019-02-02 09:37:55-08:00,1549129075,27.33,999.31,37.33
2019-02-02 17:42:55+00:00,2019-02-02 09:42:55-08:00,1549129375,27.26,999.3,37.46
2019-02-02 17:47:55+00:00,2019-02-02 09:47:55-08:00,1549129675,27.47,999.36,37.17
2019-02-02 17:52:55+00:00,2019-02-02 09:52:55-08:00,1549129975,27.71,999.43,36.95
2019-02-02 17:57:55+00:00,2019-02-02 09:57:55-08:00,1549130275,28.01,999.5,36.57
2019-02-02 18:02:55+00:00,2019-02-02 10:02:55-08:00,1549130575,28.28,999.51,36.26
2019-02-02 18:07:54+00:00,2019-02-02 10:07:54-08:00,1549130874,28.59,999.55,35.87
2019-02-02 18:12:55+00:00,2019-02-02 10:12:55-08:00,1549131175,28.96,999.6,35.4
2019-02-02 18:17:55+00:00,2019-02-02 10:17:55-08:00,1549131475,28.89,999.68,35.46
2019-02-02 18:22:55+00:00,2019-02-02 10:22:55-08:00,1549131775,28.61,999.7,35.78
2019-02-02 18:27:55+00:00,2019-02-02 10:27:55-08:00,1549132075,28.43,999.79,35.94
2019-02-02 18:32:54+00:00,2019-02-02 10:32:54-08:00,1549132374,28.12,999.84,36.36
2019-02-02 18:37:55+00:00,2019-02-02 10:37:55-08:00,1549132675,27.9,999.88,36.64
2019-02-02 18:42:55+00:00,2019-02-02 10:42:55-08:00,1549132975,27.59,999.97,37.12
2019-02-02 18:47:55+00:00,2019-02-02 10:47:55-08:00,1549133275,27.38,1000.03,37.47
2019-02-02 18:52:55+00:00,2019-02-02 10:52:55-08:00,1549133575,27.21,1000.08,37.79
2019-02-02 18:57:55+00:00,2019-02-02 10:57:55-08:00,1549133875,27.41,1000.08,37.5
2019-02-02 19:02:54+00:00,2019-02-02 11:02:54-08:00,1549134174,27.65,1000.17,37.28
2019-02-02 19:07:55+00:00,2019-02-02 11:07:55-08:00,1549134475,27.96,1000.17,36.93
2019-02-02 19:12:55+00:00,2019-02-02 11:12:55-08:00,1549134775,28.28,1000.11,36.55
2019-02-02 19:17:55+00:00,2019-02-02 11:17:55-08:00,1549135075,28.62,1000.14,36.13
2019-02-02 19:22:54+00:00,2019-02-02 11:22:54-08:00,1549135374,28.99,1000.09,35.71
2019-02-02 19:27:55+00:00,2019-02-02 11:27:55-08:00,1549135675,28.87,1000.13,35.86
2019-02-02 19:32:55+00:00,2019-02-02 11:32:55-08:00,1549135975,28.58,1000.15,36.2
2019-02-02 19:37:55+00:00,2019-02-02 11:37:55-08:00,1549136275,28.32,1000.14,36.55
2019-02-02 19:42:55+00:00,2019-02-02 11:42:55-08:00,1549136575,28.14,999.99,36.77
